,TimeStamp,Metric1,Metric2,Metric3,Metric1 Interpretation,Metric2 Interpretation,Metric3 Interpretation,Link,RT,Quotes,Likes,Views
twitter.com/MariaPadillaRom/status/1714480485366124721,2023-10-18 03:16:15.000,0.38147900402545937,0.25651180294338705,0.49971628189086914,Enojo/Molestia,Enojo/Molestia,Neutral,twitter.com/MariaPadillaRom/status/1714480485366124721,5,0,32,843
twitter.com/MariaPadillaRom/status/1706808193232597127,2023-09-26 23:09:18.000,0.38147900402545937,0.25651180294338705,0.49971628189086914,Enojo/Molestia,Enojo/Molestia,Neutral,twitter.com/MariaPadillaRom/status/1706808193232597127,1,0,10,497
twitter.com/MariaPadillaRom/status/1710783256163979268,2023-10-07 22:24:47.000,0.38147900402545937,0.25651180294338705,0.49971628189086914,Enojo/Molestia,Enojo/Molestia,Neutral,twitter.com/MariaPadillaRom/status/1710783256163979268,5,0,22,598
twitter.com/MariaPadillaRom/status/1727108689889485019,2023-11-21 23:36:14.000,0.5667454600334167,0.31819719813061115,0.99533811211586,Neutral,Enojo/Molestia,Mucha Aprobacion/Alegria,twitter.com/MariaPadillaRom/status/1727108689889485019,3,2,15,467
twitter.com/MariaPadillaRom/status/1715558581179720111,2023-10-21 02:40:13.000,0.9646713435649872,0.879545243404209,0.9969360530376434,Mucha Aprobacion/Alegria,Aprobacion/Alegria,Mucha Aprobacion/Alegria,twitter.com/MariaPadillaRom/status/1715558581179720111,6,2,33,766
twitter.com/MariaPadillaRom/status/1728553604469105034,2023-11-25 23:17:48.000,0.3278110223157066,0.15001780330126938,0.5303208189351218,Enojo/Molestia,Enojo/Molestia,Neutral,twitter.com/MariaPadillaRom/status/1728553604469105034,45,14,160,9134
twitter.com/MariaPadillaRom/status/1730682338546274540,2023-12-01 20:16:38.000,0.594375216960907,0.36040349203182326,0.7605474690596262,Neutral,Enojo/Molestia,Aprobacion/Alegria,twitter.com/MariaPadillaRom/status/1730682338546274540,17,6,47,1304
twitter.com/MariaPadillaRom/status/1729648918869225484,2023-11-28 23:50:12.000,0.594375216960907,0.36040349203182326,0.7605474690596262,Neutral,Enojo/Molestia,Aprobacion/Alegria,twitter.com/MariaPadillaRom/status/1729648918869225484,2,0,9,274
twitter.com/MariaPadillaRom/status/1715016767620145194,2023-10-19 14:47:15.000,0.594375216960907,0.36040349203182326,0.7605474690596262,Neutral,Enojo/Molestia,Aprobacion/Alegria,twitter.com/MariaPadillaRom/status/1715016767620145194,1,0,9,366
twitter.com/MariaPadillaRom/status/1708630565446943089,2023-10-01 23:50:46.000,0.594375216960907,0.36040349203182326,0.7605474690596262,Neutral,Enojo/Molestia,Aprobacion/Alegria,twitter.com/MariaPadillaRom/status/1708630565446943089,0,0,16,838
