,TimeStamp,Metric1,Metric2,Metric3,Metric1 Interpretation,Metric2 Interpretation,Metric3 Interpretation,Link,RT,Quotes,Likes,Views
twitter.com/chemamtz_/status/1735346230853595360,2023-12-14 17:09:17.000,0.4930136263370514,0.4013856384588774,0.6193996667861938,Neutral,Neutral,Aprobacion/Alegria,twitter.com/chemamtz_/status/1735346230853595360,1,0,3,70
twitter.com/chemamtz_/status/1731796355939545194,2023-12-04 22:03:21.000,0.49478809475898744,0.23785356935709928,0.5412434101104736,Neutral,Enojo/Molestia,Neutral,twitter.com/chemamtz_/status/1731796355939545194,10,5,37,625
twitter.com/chemamtz_/status/1729886736455807088,2023-11-29 15:35:12.000,0.49729999601840974,0.15427394120918392,0.4662881940603256,Neutral,Enojo/Molestia,Neutral,twitter.com/chemamtz_/status/1729886736455807088,19,4,32,1167
twitter.com/chemamtz_/status/1709431534594195515,2023-10-04 04:53:32.000,0.8785264151436942,0.2685952224565545,0.8905932562691825,Aprobacion/Alegria,Enojo/Molestia,Aprobacion/Alegria,twitter.com/chemamtz_/status/1709431534594195515,12,9,39,579
twitter.com/chemamtz_/status/1712963494587363328,2023-10-13 22:48:17.000,0.6401481628417969,0.4643030806734409,0.49921010434627533,Aprobacion/Alegria,Neutral,Neutral,twitter.com/chemamtz_/status/1712963494587363328,4,8,22,222
twitter.com/chemamtz_/status/1715839374993338412,2023-10-21 21:16:00.000,0.23644606847512095,0.08277950161766916,0.21040831114116468,Enojo/Molestia,Mucho Enojo/Molestia,Enojo/Molestia,twitter.com/chemamtz_/status/1715839374993338412,18,24,50,3953
twitter.com/chemamtz_/status/1702875830014124415,2023-09-16 02:43:30.000,0.72574782371521,0.10835268344823365,0.5995680332183838,Aprobacion/Alegria,Enojo/Molestia,Neutral,twitter.com/chemamtz_/status/1702875830014124415,10,6,28,754
twitter.com/chemamtz_/status/1713314787994538288,2023-10-14 22:04:11.000,0.5031178429722787,0.27004703342379244,0.2643270492553711,Neutral,Enojo/Molestia,Enojo/Molestia,twitter.com/chemamtz_/status/1713314787994538288,10,34,37,629
twitter.com/chemamtz_/status/1706069681453367525,2023-09-24 22:14:43.000,0.9014544785022736,0.14359534453999126,0.7566386659940084,Mucha Aprobacion/Alegria,Enojo/Molestia,Aprobacion/Alegria,twitter.com/chemamtz_/status/1706069681453367525,20,12,71,2044
twitter.com/chemamtz_/status/1714323673086058809,2023-10-17 16:53:08.000,0.9014544785022736,0.14359534453999126,0.7566386659940084,Mucha Aprobacion/Alegria,Enojo/Molestia,Aprobacion/Alegria,twitter.com/chemamtz_/status/1714323673086058809,5,0,13,299
twitter.com/chemamtz_/status/1732812596489695680,2023-12-07 17:21:31.000,0.5090944230556489,0.06493677253009386,0.5803914964199066,Neutral,Mucho Enojo/Molestia,Neutral,twitter.com/chemamtz_/status/1732812596489695680,9,2,28,539
twitter.com/chemamtz_/status/1712663623393513554,2023-10-13 02:56:42.000,0.6972865315584037,0.39816503662131875,0.8242549987939688,Aprobacion/Alegria,Enojo/Molestia,Aprobacion/Alegria,twitter.com/chemamtz_/status/1712663623393513554,20,32,52,808
twitter.com/chemamtz_/status/1711835690776879375,2023-10-10 20:06:47.000,0.6663355973031786,0.2401275925474789,0.6665652063157823,Aprobacion/Alegria,Enojo/Molestia,Aprobacion/Alegria,twitter.com/chemamtz_/status/1711835690776879375,6,11,25,492
twitter.com/chemamtz_/status/1711146510581391490,2023-10-08 22:28:14.000,0.71666519343853,0.2416670243607108,0.7547333538532257,Aprobacion/Alegria,Enojo/Molestia,Aprobacion/Alegria,twitter.com/chemamtz_/status/1711146510581391490,14,10,62,1202
twitter.com/chemamtz_/status/1713580279267209482,2023-10-15 15:39:10.000,0.7070987701416016,0.21453257854000052,0.49069052934646606,Aprobacion/Alegria,Enojo/Molestia,Neutral,twitter.com/chemamtz_/status/1713580279267209482,8,5,32,742
twitter.com/chemamtz_/status/1720550780577398858,2023-11-03 21:17:27.000,0.7070987701416016,0.21453257854000052,0.49069052934646606,Aprobacion/Alegria,Enojo/Molestia,Neutral,twitter.com/chemamtz_/status/1720550780577398858,1,0,4,167
twitter.com/chemamtz_/status/1704526858211995764,2023-09-20 16:04:06.000,0.019214153289794922,0.19121523228697018,0.7487228661775589,Mucho Enojo/Molestia,Enojo/Molestia,Aprobacion/Alegria,twitter.com/chemamtz_/status/1704526858211995764,9,6,37,716
twitter.com/chemamtz_/status/1717574429285269720,2023-10-26 16:10:29.000,0.019214153289794922,0.19121523228697018,0.7487228661775589,Mucho Enojo/Molestia,Enojo/Molestia,Aprobacion/Alegria,twitter.com/chemamtz_/status/1717574429285269720,15,0,37,424
twitter.com/chemamtz_/status/1715473260224123265,2023-10-20 21:01:11.000,0.019214153289794922,0.19121523228697018,0.7487228661775589,Mucho Enojo/Molestia,Enojo/Molestia,Aprobacion/Alegria,twitter.com/chemamtz_/status/1715473260224123265,8,0,26,597
twitter.com/chemamtz_/status/1708954239718785465,2023-10-02 21:16:56.000,0.6547352160726275,0.09179764201890825,0.780821681022644,Aprobacion/Alegria,Mucho Enojo/Molestia,Aprobacion/Alegria,twitter.com/chemamtz_/status/1708954239718785465,4,9,25,887
twitter.com/chemamtz_/status/1729707142611980493,2023-11-29 03:41:33.000,0.1412415623664856,0.14679298852732128,0.3609030365943909,Enojo/Molestia,Enojo/Molestia,Enojo/Molestia,twitter.com/chemamtz_/status/1729707142611980493,28,23,88,6061
twitter.com/chemamtz_/status/1725991162723328368,2023-11-18 21:35:35.000,0.6823121288243462,0.3398713708191008,0.31902040804133697,Aprobacion/Alegria,Enojo/Molestia,Enojo/Molestia,twitter.com/chemamtz_/status/1725991162723328368,29,20,79,2920
twitter.com/chemamtz_/status/1716998136194023890,2023-10-25 02:00:30.000,0.6739832282066345,0.24977491104899455,0.5869060158729553,Aprobacion/Alegria,Enojo/Molestia,Neutral,twitter.com/chemamtz_/status/1716998136194023890,1,2,9,515
twitter.com/chemamtz_/status/1720798495676764544,2023-11-04 13:41:46.000,0.6739832282066345,0.24977491104899455,0.5869060158729553,Aprobacion/Alegria,Enojo/Molestia,Neutral,twitter.com/chemamtz_/status/1720798495676764544,1,0,7,208
twitter.com/chemamtz_/status/1707132993272160505,2023-09-27 20:39:57.000,0.6980078303813935,0.27840927496987666,0.6072334110736847,Aprobacion/Alegria,Enojo/Molestia,Aprobacion/Alegria,twitter.com/chemamtz_/status/1707132993272160505,11,11,42,1115
twitter.com/chemamtz_/status/1714439639585480713,2023-10-18 00:33:57.000,0.6980078303813935,0.27840927496987666,0.6072334110736847,Aprobacion/Alegria,Enojo/Molestia,Aprobacion/Alegria,twitter.com/chemamtz_/status/1714439639585480713,6,0,24,271
twitter.com/chemamtz_/status/1718651405597028385,2023-10-29 15:30:00.000,0.6980078303813935,0.27840927496987666,0.6072334110736847,Aprobacion/Alegria,Enojo/Molestia,Aprobacion/Alegria,twitter.com/chemamtz_/status/1718651405597028385,7,0,23,581
twitter.com/chemamtz_/status/1719828803508216126,2023-11-01 21:28:34.000,0.5177665770053863,0.3051929430488966,0.6810693815350533,Neutral,Enojo/Molestia,Aprobacion/Alegria,twitter.com/chemamtz_/status/1719828803508216126,12,7,31,964
twitter.com/chemamtz_/status/1733913283726320063,2023-12-10 18:15:16.000,0.5890170821776757,0.14144439678606693,0.36390819916358363,Neutral,Enojo/Molestia,Enojo/Molestia,twitter.com/chemamtz_/status/1733913283726320063,26,16,57,1261
twitter.com/chemamtz_/status/1719527310594875769,2023-11-01 01:30:32.000,0.6457639634609222,0.14144072330973406,0.19369666278362274,Aprobacion/Alegria,Enojo/Molestia,Enojo/Molestia,twitter.com/chemamtz_/status/1719527310594875769,16,15,38,1877
twitter.com/chemamtz_/status/1711057251945836579,2023-10-08 16:33:33.000,0.7970230638980865,0.17736908451524042,0.7904673099517823,Aprobacion/Alegria,Enojo/Molestia,Aprobacion/Alegria,twitter.com/chemamtz_/status/1711057251945836579,20,17,61,2403
twitter.com/chemamtz_/status/1713695731792466274,2023-10-15 23:17:56.000,0.6435656541272214,0.2221052928925466,0.8666297730646635,Aprobacion/Alegria,Enojo/Molestia,Aprobacion/Alegria,twitter.com/chemamtz_/status/1713695731792466274,13,14,79,4225
twitter.com/chemamtz_/status/1707258412130566583,2023-09-28 04:58:19.000,0.9100941262461922,0.2867418449592507,0.7503423820842396,Mucha Aprobacion/Alegria,Enojo/Molestia,Aprobacion/Alegria,twitter.com/chemamtz_/status/1707258412130566583,72,57,183,10597
twitter.com/chemamtz_/status/1717046650370208044,2023-10-25 05:13:17.000,0.47657341896885586,0.18305043386847608,0.3143149036349672,Neutral,Enojo/Molestia,Enojo/Molestia,twitter.com/chemamtz_/status/1717046650370208044,42,100,166,9058
twitter.com/chemamtz_/status/1726694523617919222,2023-11-20 20:10:29.000,0.7578780651092529,0.36462759395279437,0.8363059361775717,Aprobacion/Alegria,Enojo/Molestia,Aprobacion/Alegria,twitter.com/chemamtz_/status/1726694523617919222,12,3,27,488
twitter.com/chemamtz_/status/1726397598628512108,2023-11-20 00:30:37.000,0.7578780651092529,0.36462759395279437,0.8363059361775717,Aprobacion/Alegria,Enojo/Molestia,Aprobacion/Alegria,twitter.com/chemamtz_/status/1726397598628512108,12,0,33,1645
twitter.com/chemamtz_/status/1713609182585225715,2023-10-15 17:34:01.000,0.5536122705255236,0.23238298058930845,0.6123134664126805,Neutral,Enojo/Molestia,Aprobacion/Alegria,twitter.com/chemamtz_/status/1713609182585225715,17,7,48,864
twitter.com/chemamtz_/status/1734663236778086735,2023-12-12 19:55:18.000,0.32605669895807904,0.09266523393007907,0.3156963884830475,Enojo/Molestia,Mucho Enojo/Molestia,Enojo/Molestia,twitter.com/chemamtz_/status/1734663236778086735,8,3,22,449
twitter.com/chemamtz_/status/1714026175075385687,2023-10-16 21:10:59.000,0.6731929302215576,0.5026943013656829,0.8428665637969971,Aprobacion/Alegria,Neutral,Aprobacion/Alegria,twitter.com/chemamtz_/status/1714026175075385687,8,5,27,739
twitter.com/chemamtz_/status/1718461386710290870,2023-10-29 02:54:56.000,0.5097851872444153,0.2092060248115789,0.3224480450153351,Neutral,Enojo/Molestia,Enojo/Molestia,twitter.com/chemamtz_/status/1718461386710290870,15,4,47,671
twitter.com/chemamtz_/status/1707484918329040943,2023-09-28 19:58:22.000,0.3600730435414748,0.0021863791443434144,0.3464147611097856,Enojo/Molestia,Mucho Enojo/Molestia,Enojo/Molestia,twitter.com/chemamtz_/status/1707484918329040943,6,2,27,760
twitter.com/chemamtz_/status/1730998931855667618,2023-12-02 17:14:40.000,0.3600730435414748,0.0021863791443434144,0.3464147611097856,Enojo/Molestia,Mucho Enojo/Molestia,Enojo/Molestia,twitter.com/chemamtz_/status/1730998931855667618,13,0,38,690
twitter.com/chemamtz_/status/1720238217985663289,2023-11-03 00:35:26.000,0.37629270553588867,0.025197818248288206,0.5633715987205505,Enojo/Molestia,Mucho Enojo/Molestia,Neutral,twitter.com/chemamtz_/status/1720238217985663289,11,6,35,1243
twitter.com/chemamtz_/status/1728628122726305831,2023-11-26 04:13:55.000,0.5089200019836426,0.4461613464976409,0.4950438936551412,Neutral,Neutral,Neutral,twitter.com/chemamtz_/status/1728628122726305831,26,6,105,5818
twitter.com/chemamtz_/status/1733296268259025333,2023-12-09 01:23:28.000,0.5089200019836426,0.4461613464976409,0.4950438936551412,Neutral,Neutral,Neutral,twitter.com/chemamtz_/status/1733296268259025333,11,0,29,397
twitter.com/chemamtz_/status/1713026898232488269,2023-10-14 03:00:13.000,0.5357333347201347,0.07543534882256561,0.675296638160944,Neutral,Mucho Enojo/Molestia,Aprobacion/Alegria,twitter.com/chemamtz_/status/1713026898232488269,13,53,45,829
twitter.com/chemamtz_/status/1704270604713480350,2023-09-19 23:05:50.000,0.8522816555840629,0.4340809258091122,0.8521224090031215,Aprobacion/Alegria,Neutral,Aprobacion/Alegria,twitter.com/chemamtz_/status/1704270604713480350,15,10,54,1344
twitter.com/chemamtz_/status/1714762800898470061,2023-10-18 21:58:05.000,0.8522816555840629,0.4340809258091122,0.8521224090031215,Aprobacion/Alegria,Neutral,Aprobacion/Alegria,twitter.com/chemamtz_/status/1714762800898470061,13,0,35,505
twitter.com/chemamtz_/status/1727840237605564522,2023-11-24 00:03:09.000,0.6648540496826172,0.33496223112885204,0.3692161242167155,Aprobacion/Alegria,Enojo/Molestia,Enojo/Molestia,twitter.com/chemamtz_/status/1727840237605564522,17,3,38,853
twitter.com/chemamtz_/status/1712108056249561247,2023-10-11 14:09:04.000,0.8606149442493916,0.2964188123188702,0.9130597822368145,Aprobacion/Alegria,Enojo/Molestia,Mucha Aprobacion/Alegria,twitter.com/chemamtz_/status/1712108056249561247,5,21,37,601
twitter.com/chemamtz_/status/1721586422300258607,2023-11-06 17:52:43.000,0.5367521070517026,0.2656026213713325,0.5313229056505057,Neutral,Enojo/Molestia,Neutral,twitter.com/chemamtz_/status/1721586422300258607,10,8,44,1002
twitter.com/chemamtz_/status/1724152209435242560,2023-11-13 19:48:14.000,0.06536349058151245,0.1292615045976146,0.896624755859375,Mucho Enojo/Molestia,Enojo/Molestia,Aprobacion/Alegria,twitter.com/chemamtz_/status/1724152209435242560,9,4,34,1920
twitter.com/chemamtz_/status/1717280465478983830,2023-10-25 20:42:23.000,0.46346670389175415,0.0799453065918442,0.7282296021779379,Neutral,Mucho Enojo/Molestia,Aprobacion/Alegria,twitter.com/chemamtz_/status/1717280465478983830,13,5,26,746
twitter.com/chemamtz_/status/1706459712626020792,2023-09-26 00:04:34.000,0.35594507058461505,0.13833602876352835,0.9863163232803345,Enojo/Molestia,Enojo/Molestia,Mucha Aprobacion/Alegria,twitter.com/chemamtz_/status/1706459712626020792,9,6,41,2270
twitter.com/chemamtz_/status/1705379738502709323,2023-09-23 00:33:08.000,0.6269610822200775,0.08877023073782007,0.8608534165791103,Aprobacion/Alegria,Mucho Enojo/Molestia,Aprobacion/Alegria,twitter.com/chemamtz_/status/1705379738502709323,12,7,41,729
twitter.com/chemamtz_/status/1728863332852273411,2023-11-26 19:48:33.000,0.4803901356809279,0.3049828336642848,0.33824042011709776,Neutral,Enojo/Molestia,Enojo/Molestia,twitter.com/chemamtz_/status/1728863332852273411,24,19,70,1924
twitter.com/chemamtz_/status/1706003532384436636,2023-09-24 17:51:52.000,0.1437437136967977,0.16645302433904582,0.9307382901509603,Enojo/Molestia,Enojo/Molestia,Mucha Aprobacion/Alegria,twitter.com/chemamtz_/status/1706003532384436636,7,5,33,801
twitter.com/chemamtz_/status/1712967368006136126,2023-10-13 23:03:40.000,0.5539464186877012,0.00017449573913910535,0.06794983148574829,Neutral,Mucho Enojo/Molestia,Mucho Enojo/Molestia,twitter.com/chemamtz_/status/1712967368006136126,19,52,72,1428
twitter.com/chemamtz_/status/1719482765454852233,2023-10-31 22:33:32.000,0.5300085484981537,0.14334085220534123,0.5766201217969259,Neutral,Enojo/Molestia,Neutral,twitter.com/chemamtz_/status/1719482765454852233,13,7,32,648
twitter.com/chemamtz_/status/1714735200532599209,2023-10-18 20:08:24.000,0.1548721194267273,0.016434698981838358,0.5004072487354279,Enojo/Molestia,Mucho Enojo/Molestia,Neutral,twitter.com/chemamtz_/status/1714735200532599209,13,3,37,1040
twitter.com/chemamtz_/status/1727087116512047167,2023-11-21 22:10:30.000,0.6100151794297355,0.47695256639244155,0.6084245273045131,Aprobacion/Alegria,Neutral,Aprobacion/Alegria,twitter.com/chemamtz_/status/1727087116512047167,12,7,43,1533
twitter.com/chemamtz_/status/1707110923612090544,2023-09-27 19:12:15.000,0.04799973964691162,0.13205389499803766,0.5459502981259272,Mucho Enojo/Molestia,Enojo/Molestia,Neutral,twitter.com/chemamtz_/status/1707110923612090544,10,14,41,1223
twitter.com/chemamtz_/status/1714476682541732307,2023-10-18 03:01:09.000,0.7086730718612669,0.11441474311255993,0.7249338626861572,Aprobacion/Alegria,Enojo/Molestia,Aprobacion/Alegria,twitter.com/chemamtz_/status/1714476682541732307,11,4,39,660
twitter.com/chemamtz_/status/1724459728795816128,2023-11-14 16:10:12.000,0.7086730718612669,0.11441474311255993,0.7249338626861572,Aprobacion/Alegria,Enojo/Molestia,Aprobacion/Alegria,twitter.com/chemamtz_/status/1724459728795816128,7,0,26,606
twitter.com/chemamtz_/status/1727735199943807385,2023-11-23 17:05:46.000,0.6381816506385803,0.3737894489375669,0.5538925379514694,Aprobacion/Alegria,Enojo/Molestia,Neutral,twitter.com/chemamtz_/status/1727735199943807385,13,4,34,1016
twitter.com/chemamtz_/status/1713273084134772751,2023-10-14 19:18:28.000,0.45861768523852037,0.2792467132767016,0.17985019087791443,Neutral,Enojo/Molestia,Enojo/Molestia,twitter.com/chemamtz_/status/1713273084134772751,15,37,43,762
twitter.com/chemamtz_/status/1729156792876413086,2023-11-27 15:14:40.000,0.48792224572255055,0.020821045089182644,0.299522537451524,Neutral,Mucho Enojo/Molestia,Enojo/Molestia,twitter.com/chemamtz_/status/1729156792876413086,17,2,37,1286
twitter.com/chemamtz_/status/1729276441034908105,2023-11-27 23:10:06.000,0.45047314614057543,0.19970887169167914,0.6190610378980637,Neutral,Enojo/Molestia,Aprobacion/Alegria,twitter.com/chemamtz_/status/1729276441034908105,21,9,67,2035
twitter.com/chemamtz_/status/1720645899423023141,2023-11-04 03:35:25.000,0.08730465173721313,0.21791430712111826,0.6517168978850046,Mucho Enojo/Molestia,Enojo/Molestia,Aprobacion/Alegria,twitter.com/chemamtz_/status/1720645899423023141,17,6,39,892
twitter.com/chemamtz_/status/1712153728797569128,2023-10-11 17:10:33.000,0.27119740769267087,0.004082077216817281,0.3151763081550598,Enojo/Molestia,Mucho Enojo/Molestia,Enojo/Molestia,twitter.com/chemamtz_/status/1712153728797569128,11,29,46,3168
twitter.com/chemamtz_/status/1709357950253318443,2023-10-04 00:01:08.000,0.9489998287624783,0.33379565091405494,0.6985289123323228,Mucha Aprobacion/Alegria,Enojo/Molestia,Aprobacion/Alegria,twitter.com/chemamtz_/status/1709357950253318443,14,11,40,687
twitter.com/chemamtz_/status/1720626807550955750,2023-11-04 02:19:33.000,0.508311814069748,0.007679893824512483,0.6678342421849569,Neutral,Mucho Enojo/Molestia,Aprobacion/Alegria,twitter.com/chemamtz_/status/1720626807550955750,10,4,23,723
twitter.com/chemamtz_/status/1710873059509362938,2023-10-08 04:21:38.000,0.9293003167424884,0.1913627002460773,0.8010714990752084,Mucha Aprobacion/Alegria,Enojo/Molestia,Aprobacion/Alegria,twitter.com/chemamtz_/status/1710873059509362938,8,9,34,846
twitter.com/chemamtz_/status/1714792006583800315,2023-10-18 23:54:08.000,0.5064081594347954,0.18199265469743603,0.53946553170681,Neutral,Enojo/Molestia,Neutral,twitter.com/chemamtz_/status/1714792006583800315,12,4,38,739
twitter.com/chemamtz_/status/1712950849457070579,2023-10-13 21:58:02.000,0.5058828815817833,0.4244889359773235,0.6088546141982079,Neutral,Neutral,Aprobacion/Alegria,twitter.com/chemamtz_/status/1712950849457070579,6,48,39,520
twitter.com/chemamtz_/status/1716924754358042819,2023-10-24 21:08:55.000,0.35560210049152374,0.12447936954142243,0.4892120361328125,Enojo/Molestia,Enojo/Molestia,Neutral,twitter.com/chemamtz_/status/1716924754358042819,10,5,29,795
